run_id,ontology_pair,ontology_pair_label,stage1_model,examples,direction,source_iri,source_label,target_iri,target_label,expected_subject,expected_object,relationship,surface_triage,review_priority,manual_direction_label,manual_direction_note
OO_L_E1_D12,occo_ons,OccO–ONS,Llama,with,1-2,http://purl.obolibrary.org/obo/OCCO_35201400,"cook, restaurant",http://purl.obolibrary.org/obo/FOODON_00004242,animal food product,"cook, restaurant",animal food product,"animal food product prepared by cook, restaurant.",expected_object_before_subject,priority_review,,
OO_L_E1_D12,occo_ons,OccO–ONS,Llama,with,1-2,http://purl.obolibrary.org/obo/OCCO_35201400,"cook, restaurant",http://purl.obolibrary.org/obo/ONS_0000082,clinically prescribed diet,"cook, restaurant",clinically prescribed diet,"cook, restaurant prepares clinically prescribed diet.",expected_subject_before_object,standard_review,,
OO_L_E1_D12,occo_ons,OccO–ONS,Llama,with,1-2,http://purl.obolibrary.org/obo/OCCO_35201400,"cook, restaurant",http://purl.obolibrary.org/obo/ONS_1000001,diet,"cook, restaurant",diet,"cook, restaurant prepares diet for customers.",expected_subject_before_object,standard_review,,
OO_L_E1_D12,occo_ons,OccO–ONS,Llama,with,1-2,http://purl.obolibrary.org/obo/OCCO_35201400,"cook, restaurant",http://purl.obolibrary.org/obo/ONS_1000005,diet by nutritional composition,"cook, restaurant",diet by nutritional composition,"diet by nutritional composition is planned and prepared by cook, restaurant.",expected_object_before_subject,priority_review,,
OO_L_E1_D12,occo_ons,OccO–ONS,Llama,with,1-2,http://purl.obolibrary.org/obo/OCCO_35201400,"cook, restaurant",http://purl.obolibrary.org/obo/ONS_1000007,prescribed diet,"cook, restaurant",prescribed diet,"cook, restaurant prepares prescribed diet.",expected_subject_before_object,standard_review,,
OO_L_E1_D12,occo_ons,OccO–ONS,Llama,with,1-2,http://purl.obolibrary.org/obo/OCCO_35201400,"cook, restaurant",http://purl.obolibrary.org/obo/ONS_1000026,pescetarian diet,"cook, restaurant",pescetarian diet,"cook, restaurant may prepare food product following pescetarian diet.",expected_subject_before_object,standard_review,,
OO_L_E1_D12,occo_ons,OccO–ONS,Llama,with,1-2,http://purl.obolibrary.org/obo/OCCO_35201400,"cook, restaurant",http://purl.obolibrary.org/obo/ONS_1000028,non-pork diet,"cook, restaurant",non-pork diet,cook prepares non-pork diet.,one_or_both_labels_not_literal,priority_review,,
OO_L_E1_D12,occo_ons,OccO–ONS,Llama,with,1-2,http://purl.obolibrary.org/obo/OCCO_35201400,"cook, restaurant",http://purl.obolibrary.org/obo/ONS_1000036,ketogenic diet,"cook, restaurant",ketogenic diet,"ketogenic diet prepared by cook, restaurant.",expected_object_before_subject,priority_review,,
OO_L_E1_D12,occo_ons,OccO–ONS,Llama,with,1-2,http://purl.obolibrary.org/obo/OCCO_35201400,"cook, restaurant",http://purl.obolibrary.org/obo/ONS_1000040,"low-carbohydrate, high-protien, high fat diet","cook, restaurant","low-carbohydrate, high-protien, high fat diet","low-carbohydrate, high-protien, high fat diet prepared by cook, restaurant.",expected_object_before_subject,priority_review,,
OO_L_E1_D12,occo_ons,OccO–ONS,Llama,with,1-2,http://purl.obolibrary.org/obo/OCCO_35201400,"cook, restaurant",http://purl.obolibrary.org/obo/ONS_1000066,rural diet,"cook, restaurant",rural diet,"rural diet prepared by cook, restaurant.",expected_object_before_subject,priority_review,,
OO_L_E1_D12,occo_ons,OccO–ONS,Llama,with,1-2,http://purl.obolibrary.org/obo/OCCO_35300000,food or beverage serving worker,http://purl.obolibrary.org/obo/FOODON_00001002,food product,food or beverage serving worker,food product,food product served by food or beverage serving worker.,expected_object_before_subject,priority_review,,
OO_L_E1_D12,occo_ons,OccO–ONS,Llama,with,1-2,http://purl.obolibrary.org/obo/OCCO_35300000,food or beverage serving worker,http://purl.obolibrary.org/obo/FOODON_00001248,fish food product,food or beverage serving worker,fish food product,fish food product served by food or beverage serving worker.,expected_object_before_subject,priority_review,,
OO_L_E1_D12,occo_ons,OccO–ONS,Llama,with,1-2,http://purl.obolibrary.org/obo/OCCO_35300000,food or beverage serving worker,http://purl.obolibrary.org/obo/FOODON_00003194,vegetarian food material,food or beverage serving worker,vegetarian food material,vegetarian food material served by food or beverage serving worker.,expected_object_before_subject,priority_review,,
OO_L_E1_D12,occo_ons,OccO–ONS,Llama,with,1-2,http://purl.obolibrary.org/obo/OCCO_35300000,food or beverage serving worker,http://purl.obolibrary.org/obo/ONS_1000001,diet,food or beverage serving worker,diet,food or beverage serving worker prepares diet.,expected_subject_before_object,standard_review,,
OO_L_E1_D12,occo_ons,OccO–ONS,Llama,with,1-2,http://purl.obolibrary.org/obo/OCCO_35300000,food or beverage serving worker,http://purl.obolibrary.org/obo/ONS_1000007,prescribed diet,food or beverage serving worker,prescribed diet,food or beverage serving worker serves prescribed diet.,expected_subject_before_object,standard_review,,
OO_L_E1_D12,occo_ons,OccO–ONS,Llama,with,1-2,http://purl.obolibrary.org/obo/OCCO_35300000,food or beverage serving worker,http://purl.obolibrary.org/obo/ONS_1000019,diet by food organism,food or beverage serving worker,diet by food organism,food or beverage serving worker serves diet by food organism.,expected_subject_before_object,standard_review,,
OO_L_E1_D12,occo_ons,OccO–ONS,Llama,with,1-2,http://purl.obolibrary.org/obo/OCCO_35300000,food or beverage serving worker,http://purl.obolibrary.org/obo/ONS_1000021,vegan diet,food or beverage serving worker,vegan diet,food or beverage serving worker serves vegan diet.,expected_subject_before_object,standard_review,,
OO_L_E1_D12,occo_ons,OccO–ONS,Llama,with,1-2,http://purl.obolibrary.org/obo/OCCO_35300000,food or beverage serving worker,http://purl.obolibrary.org/obo/ONS_1000026,pescetarian diet,food or beverage serving worker,pescetarian diet,food or beverage serving worker may serve pescetarian diet.,expected_subject_before_object,standard_review,,
OO_L_E1_D12,occo_ons,OccO–ONS,Llama,with,1-2,http://purl.obolibrary.org/obo/OCCO_35300000,food or beverage serving worker,http://purl.obolibrary.org/obo/ONS_1000036,ketogenic diet,food or beverage serving worker,ketogenic diet,ketogenic diet supported by food or beverage serving worker.,expected_object_before_subject,priority_review,,
OO_L_E1_D12,occo_ons,OccO–ONS,Llama,with,1-2,http://purl.obolibrary.org/obo/OCCO_35300000,food or beverage serving worker,http://purl.obolibrary.org/obo/ONS_1000040,"low-carbohydrate, high-protien, high fat diet",food or beverage serving worker,"low-carbohydrate, high-protien, high fat diet","food or beverage serving worker provides low-carbohydrate, high-protien, high fat diet.",expected_subject_before_object,standard_review,,
OO_L_E1_D12,occo_ons,OccO–ONS,Llama,with,1-2,http://purl.obolibrary.org/obo/OCCO_35301100,bartender,http://purl.obolibrary.org/obo/FOODON_00001002,food product,bartender,food product,food product served by bartender.,expected_object_before_subject,priority_review,,
OO_L_E1_D12,occo_ons,OccO–ONS,Llama,with,1-2,http://purl.obolibrary.org/obo/OCCO_35301100,bartender,http://purl.obolibrary.org/obo/ONS_1000007,prescribed diet,bartender,prescribed diet,prescribed diet sometimes served by bartender.,expected_object_before_subject,priority_review,,
OO_L_E1_D12,occo_ons,OccO–ONS,Llama,with,1-2,http://purl.obolibrary.org/obo/OCCO_35301100,bartender,http://purl.obolibrary.org/obo/ONS_1000026,pescetarian diet,bartender,pescetarian diet,bartender serves food associated with pescetarian diet.,expected_subject_before_object,standard_review,,
OO_L_E1_D12,occo_ons,OccO–ONS,Llama,with,1-2,http://purl.obolibrary.org/obo/OCCO_35301100,bartender,http://purl.obolibrary.org/obo/ONS_1000028,non-pork diet,bartender,non-pork diet,bartender prepares beverage for people using non-pork diet.,expected_subject_before_object,standard_review,,
OO_L_E1_D12,occo_ons,OccO–ONS,Llama,with,1-2,http://purl.obolibrary.org/obo/OCCO_35301100,bartender,http://purl.obolibrary.org/obo/ONS_1000040,"low-carbohydrate, high-protien, high fat diet",bartender,"low-carbohydrate, high-protien, high fat diet","bartender recommends low-carbohydrate, high-protien  high fat diet.",one_or_both_labels_not_literal,priority_review,,
OO_L_E1_D12,occo_ons,OccO–ONS,Llama,with,1-2,http://purl.obolibrary.org/obo/OCCO_35303100,waiter or waitress,http://purl.obolibrary.org/obo/FOODON_00001002,food product,waiter or waitress,food product,food product served by waiter or waitress.,expected_object_before_subject,priority_review,,
OO_L_E1_D12,occo_ons,OccO–ONS,Llama,with,1-2,http://purl.obolibrary.org/obo/OCCO_35303100,waiter or waitress,http://purl.obolibrary.org/obo/FOODON_00001015,plant food product,waiter or waitress,plant food product,waiter or waitress serves plant food product.,expected_subject_before_object,standard_review,,
OO_L_E1_D12,occo_ons,OccO–ONS,Llama,with,1-2,http://purl.obolibrary.org/obo/OCCO_35303100,waiter or waitress,http://purl.obolibrary.org/obo/FOODON_00001143,fungus food product,waiter or waitress,fungus food product,waiter or waitress serves fungus food product.,expected_subject_before_object,standard_review,,
OO_L_E1_D12,occo_ons,OccO–ONS,Llama,with,1-2,http://purl.obolibrary.org/obo/OCCO_35303100,waiter or waitress,http://purl.obolibrary.org/obo/FOODON_00002403,food material,waiter or waitress,food material,waiter or waitress handles food material.,expected_subject_before_object,standard_review,,
OO_L_E1_D12,occo_ons,OccO–ONS,Llama,with,1-2,http://purl.obolibrary.org/obo/OCCO_35303100,waiter or waitress,http://purl.obolibrary.org/obo/ONS_1000001,diet,waiter or waitress,diet,waiter or waitress takes diet order.,expected_subject_before_object,standard_review,,
OO_L_E1_D12,occo_ons,OccO–ONS,Llama,with,1-2,http://purl.obolibrary.org/obo/OCCO_35303100,waiter or waitress,http://purl.obolibrary.org/obo/ONS_1000007,prescribed diet,waiter or waitress,prescribed diet,waiter or waitress serves prescribed diet.,expected_subject_before_object,standard_review,,
OO_L_E1_D12,occo_ons,OccO–ONS,Llama,with,1-2,http://purl.obolibrary.org/obo/OCCO_35303100,waiter or waitress,http://purl.obolibrary.org/obo/ONS_1000019,diet by food organism,waiter or waitress,diet by food organism,waiter or waitress interacts with organism on diet by food organism.,expected_subject_before_object,standard_review,,
OO_L_E1_D12,occo_ons,OccO–ONS,Llama,with,1-2,http://purl.obolibrary.org/obo/OCCO_35303100,waiter or waitress,http://purl.obolibrary.org/obo/ONS_1000026,pescetarian diet,waiter or waitress,pescetarian diet,waiter or waitress may serve pescetarian diet.,expected_subject_before_object,standard_review,,
OO_L_E1_D12,occo_ons,OccO–ONS,Llama,with,1-2,http://purl.obolibrary.org/obo/OCCO_35303100,waiter or waitress,http://purl.obolibrary.org/obo/ONS_1000052,halal diet,waiter or waitress,halal diet,waiter or waitress serves customer following halal diet.,expected_subject_before_object,standard_review,,
OO_Q_E0_D12,occo_ons,OccO–ONS,Qwen,without,1-2,http://purl.obolibrary.org/obo/OCCO_35000000,food preparation or serving related occupation holder,http://purl.obolibrary.org/obo/FOODON_00001015,plant food product,food preparation or serving related occupation holder,plant food product,holds occupations related to preparing or serving plant food products,one_or_both_labels_not_literal,priority_review,,
OO_Q_E0_D12,occo_ons,OccO–ONS,Qwen,without,1-2,http://purl.obolibrary.org/obo/OCCO_35000000,food preparation or serving related occupation holder,http://purl.obolibrary.org/obo/FOODON_00001248,fish food product,food preparation or serving related occupation holder,fish food product,The occupation holder prepares the fish food product.,one_or_both_labels_not_literal,priority_review,,
OO_Q_E0_D12,occo_ons,OccO–ONS,Qwen,without,1-2,http://purl.obolibrary.org/obo/OCCO_35000000,food preparation or serving related occupation holder,http://purl.obolibrary.org/obo/FOODON_00002403,food material,food preparation or serving related occupation holder,food material,Prepares or serves food materials.,one_or_both_labels_not_literal,priority_review,,
OO_Q_E0_D12,occo_ons,OccO–ONS,Qwen,without,1-2,http://purl.obolibrary.org/obo/OCCO_35000000,food preparation or serving related occupation holder,http://purl.obolibrary.org/obo/FOODON_00003194,vegetarian food material,food preparation or serving related occupation holder,vegetarian food material,Concept 1 prepares or serves Concept 2,one_or_both_labels_not_literal,priority_review,,
OO_Q_E0_D12,occo_ons,OccO–ONS,Qwen,without,1-2,http://purl.obolibrary.org/obo/OCCO_35000000,food preparation or serving related occupation holder,http://purl.obolibrary.org/obo/FOODON_03420116,organism material,food preparation or serving related occupation holder,organism material,A food preparation or serving related occupation holder may handle organism material.,expected_subject_before_object,standard_review,,
OO_Q_E0_D12,occo_ons,OccO–ONS,Qwen,without,1-2,http://purl.obolibrary.org/obo/OCCO_35000000,food preparation or serving related occupation holder,http://purl.obolibrary.org/obo/ONS_1000005,diet by nutritional composition,food preparation or serving related occupation holder,diet by nutritional composition,Concept 1 prepares Concept 2.,one_or_both_labels_not_literal,priority_review,,
OO_Q_E0_D12,occo_ons,OccO–ONS,Qwen,without,1-2,http://purl.obolibrary.org/obo/OCCO_35000000,food preparation or serving related occupation holder,http://purl.obolibrary.org/obo/ONS_1000007,prescribed diet,food preparation or serving related occupation holder,prescribed diet,A food preparation or serving related occupation holder follows a prescribed diet.,expected_subject_before_object,standard_review,,
OO_Q_E0_D12,occo_ons,OccO–ONS,Qwen,without,1-2,http://purl.obolibrary.org/obo/OCCO_35000000,food preparation or serving related occupation holder,http://purl.obolibrary.org/obo/ONS_1000040,"low-carbohydrate, high-protien, high fat diet",food preparation or serving related occupation holder,"low-carbohydrate, high-protien, high fat diet","A food preparation or serving related occupation holder may follow a low-carbohydrate, high-protien, high fat diet.",expected_subject_before_object,standard_review,,
OO_Q_E0_D12,occo_ons,OccO–ONS,Qwen,without,1-2,http://purl.obolibrary.org/obo/OCCO_35101100,chef or head cook,http://purl.obolibrary.org/obo/FOODON_00001046,animal seafood product,chef or head cook,animal seafood product,Chef or head cook prepares animal seafood product.,expected_subject_before_object,standard_review,,
OO_Q_E0_D12,occo_ons,OccO–ONS,Qwen,without,1-2,http://purl.obolibrary.org/obo/OCCO_35101100,chef or head cook,http://purl.obolibrary.org/obo/FOODON_00001143,fungus food product,chef or head cook,fungus food product,A chef or head cook works with fungus food product.,expected_subject_before_object,standard_review,,
OO_Q_E0_D12,occo_ons,OccO–ONS,Qwen,without,1-2,http://purl.obolibrary.org/obo/OCCO_35101100,chef or head cook,http://purl.obolibrary.org/obo/FOODON_00002403,food material,chef or head cook,food material,Chef or head cook works with food material.,expected_subject_before_object,standard_review,,
OO_Q_E0_D12,occo_ons,OccO–ONS,Qwen,without,1-2,http://purl.obolibrary.org/obo/OCCO_35101100,chef or head cook,http://purl.obolibrary.org/obo/ONS_0000082,clinically prescribed diet,chef or head cook,clinically prescribed diet,A chef or head cook often prepares or supervises food for someone on a clinically prescribed diet.,expected_subject_before_object,standard_review,,
OO_Q_E0_D12,occo_ons,OccO–ONS,Qwen,without,1-2,http://purl.obolibrary.org/obo/OCCO_35101100,chef or head cook,http://purl.obolibrary.org/obo/ONS_1000052,halal diet,chef or head cook,halal diet,A chef or head cook may prepare meals according to a halal diet.,expected_subject_before_object,standard_review,,
OO_Q_E0_D12,occo_ons,OccO–ONS,Qwen,without,1-2,http://purl.obolibrary.org/obo/OCCO_35201000,cook,http://purl.obolibrary.org/obo/FOODON_00001046,animal seafood product,cook,animal seafood product,,one_or_both_labels_not_literal,priority_review,,
OO_Q_E0_D12,occo_ons,OccO–ONS,Qwen,without,1-2,http://purl.obolibrary.org/obo/OCCO_35201000,cook,http://purl.obolibrary.org/obo/FOODON_00002403,food material,cook,food material,A cook uses food material.,expected_subject_before_object,standard_review,,
OO_Q_E0_D12,occo_ons,OccO–ONS,Qwen,without,1-2,http://purl.obolibrary.org/obo/OCCO_35201000,cook,http://purl.obolibrary.org/obo/ONS_1000019,diet by food organism,cook,diet by food organism,A cook prepares a diet by food organism.,expected_subject_before_object,standard_review,,
OO_Q_E0_D12,occo_ons,OccO–ONS,Qwen,without,1-2,http://purl.obolibrary.org/obo/OCCO_35201000,cook,http://purl.obolibrary.org/obo/ONS_1000028,non-pork diet,cook,non-pork diet,a cook may follow a non-pork diet,expected_subject_before_object,standard_review,,
OO_Q_E0_D12,occo_ons,OccO–ONS,Qwen,without,1-2,http://purl.obolibrary.org/obo/OCCO_35201000,cook,http://purl.obolibrary.org/obo/ONS_1000066,rural diet,cook,rural diet,The cook prepares a rural diet.,expected_subject_before_object,standard_review,,
OO_Q_E0_D12,occo_ons,OccO–ONS,Qwen,without,1-2,http://purl.obolibrary.org/obo/OCCO_35201200,"cook, institution or cafeteria",http://purl.obolibrary.org/obo/ONS_0000082,clinically prescribed diet,"cook, institution or cafeteria",clinically prescribed diet,Cook follows clinically prescribed diet.,one_or_both_labels_not_literal,priority_review,,
OO_Q_E0_D12,occo_ons,OccO–ONS,Qwen,without,1-2,http://purl.obolibrary.org/obo/OCCO_35201400,"cook, restaurant",http://purl.obolibrary.org/obo/FOODON_00001002,food product,"cook, restaurant",food product,Cook prepares food product,one_or_both_labels_not_literal,priority_review,,
OO_Q_E0_D12,occo_ons,OccO–ONS,Qwen,without,1-2,http://purl.obolibrary.org/obo/OCCO_35201400,"cook, restaurant",http://purl.obolibrary.org/obo/ONS_1000001,diet,"cook, restaurant",diet,The cook affects the diet.,one_or_both_labels_not_literal,priority_review,,
OO_Q_E0_D12,occo_ons,OccO–ONS,Qwen,without,1-2,http://purl.obolibrary.org/obo/OCCO_35201400,"cook, restaurant",http://purl.obolibrary.org/obo/ONS_1000007,prescribed diet,"cook, restaurant",prescribed diet,Cook creates meals following a prescribed diet.,one_or_both_labels_not_literal,priority_review,,
OO_Q_E0_D12,occo_ons,OccO–ONS,Qwen,without,1-2,http://purl.obolibrary.org/obo/OCCO_35300000,food or beverage serving worker,http://purl.obolibrary.org/obo/FOODON_00001143,fungus food product,food or beverage serving worker,fungus food product,May serve a fungus food product.,one_or_both_labels_not_literal,priority_review,,
OO_Q_E0_D12,occo_ons,OccO–ONS,Qwen,without,1-2,http://purl.obolibrary.org/obo/OCCO_35300000,food or beverage serving worker,http://purl.obolibrary.org/obo/FOODON_00002403,food material,food or beverage serving worker,food material,serves food material,one_or_both_labels_not_literal,priority_review,,
OO_Q_E0_D12,occo_ons,OccO–ONS,Qwen,without,1-2,http://purl.obolibrary.org/obo/OCCO_35300000,food or beverage serving worker,http://purl.obolibrary.org/obo/FOODON_00004242,animal food product,food or beverage serving worker,animal food product,food or beverage serving worker serves animal food product,expected_subject_before_object,standard_review,,
OO_Q_E0_D12,occo_ons,OccO–ONS,Qwen,without,1-2,http://purl.obolibrary.org/obo/OCCO_35300000,food or beverage serving worker,http://purl.obolibrary.org/obo/ONS_1000007,prescribed diet,food or beverage serving worker,prescribed diet,A food or beverage serving worker serves someone on a prescribed diet.,expected_subject_before_object,standard_review,,
OO_Q_E0_D12,occo_ons,OccO–ONS,Qwen,without,1-2,http://purl.obolibrary.org/obo/OCCO_35300000,food or beverage serving worker,http://purl.obolibrary.org/obo/ONS_1000040,"low-carbohydrate, high-protien, high fat diet",food or beverage serving worker,"low-carbohydrate, high-protien, high fat diet","food or beverage serving worker serves food that may be low-carbohydrate, high-protien or high fat.",one_or_both_labels_not_literal,priority_review,,
OO_Q_E0_D12,occo_ons,OccO–ONS,Qwen,without,1-2,http://purl.obolibrary.org/obo/OCCO_35301100,bartender,http://purl.obolibrary.org/obo/FOODON_00002403,food material,bartender,food material,Bartender serves food material.,expected_subject_before_object,standard_review,,
OO_Q_E0_D12,occo_ons,OccO–ONS,Qwen,without,1-2,http://purl.obolibrary.org/obo/OCCO_35301100,bartender,http://purl.obolibrary.org/obo/FOODON_00003194,vegetarian food material,bartender,vegetarian food material,Bartender serves vegetarian food material,expected_subject_before_object,standard_review,,
OO_Q_E0_D12,occo_ons,OccO–ONS,Qwen,without,1-2,http://purl.obolibrary.org/obo/OCCO_35303100,waiter or waitress,http://purl.obolibrary.org/obo/FOODON_00001002,food product,waiter or waitress,food product,Waiter serves food product.,one_or_both_labels_not_literal,priority_review,,
OO_Q_E0_D21,occo_ons,OccO–ONS,Qwen,without,2-1,http://purl.obolibrary.org/obo/OCCO_35000000,food preparation or serving related occupation holder,http://purl.obolibrary.org/obo/FOODON_00001015,plant food product,plant food product,food preparation or serving related occupation holder,Plant food product is often handled by a food preparation or serving related occupation holder.,expected_subject_before_object,standard_review,,
OO_Q_E0_D21,occo_ons,OccO–ONS,Qwen,without,2-1,http://purl.obolibrary.org/obo/OCCO_35000000,food preparation or serving related occupation holder,http://purl.obolibrary.org/obo/FOODON_00001248,fish food product,fish food product,food preparation or serving related occupation holder,Fish food product is handled by a food preparation or serving related occupation holder.,expected_subject_before_object,standard_review,,
OO_Q_E0_D21,occo_ons,OccO–ONS,Qwen,without,2-1,http://purl.obolibrary.org/obo/OCCO_35000000,food preparation or serving related occupation holder,http://purl.obolibrary.org/obo/FOODON_00002403,food material,food material,food preparation or serving related occupation holder,Food material is often handled by food preparation or serving related occupation holder.,expected_subject_before_object,standard_review,,
OO_Q_E0_D21,occo_ons,OccO–ONS,Qwen,without,2-1,http://purl.obolibrary.org/obo/OCCO_35000000,food preparation or serving related occupation holder,http://purl.obolibrary.org/obo/FOODON_00003194,vegetarian food material,vegetarian food material,food preparation or serving related occupation holder,,one_or_both_labels_not_literal,priority_review,,
OO_Q_E0_D21,occo_ons,OccO–ONS,Qwen,without,2-1,http://purl.obolibrary.org/obo/OCCO_35000000,food preparation or serving related occupation holder,http://purl.obolibrary.org/obo/FOODON_03420116,organism material,organism material,food preparation or serving related occupation holder,Organism material may be processed by food preparation or serving related occupation holder.,expected_subject_before_object,standard_review,,
OO_Q_E0_D21,occo_ons,OccO–ONS,Qwen,without,2-1,http://purl.obolibrary.org/obo/OCCO_35000000,food preparation or serving related occupation holder,http://purl.obolibrary.org/obo/ONS_1000005,diet by nutritional composition,diet by nutritional composition,food preparation or serving related occupation holder,Concept 2 is often recommended by Concept 1.,one_or_both_labels_not_literal,priority_review,,
OO_Q_E0_D21,occo_ons,OccO–ONS,Qwen,without,2-1,http://purl.obolibrary.org/obo/OCCO_35000000,food preparation or serving related occupation holder,http://purl.obolibrary.org/obo/ONS_1000007,prescribed diet,prescribed diet,food preparation or serving related occupation holder,Concept 2 is often managed by Concept 1.,one_or_both_labels_not_literal,priority_review,,
OO_Q_E0_D21,occo_ons,OccO–ONS,Qwen,without,2-1,http://purl.obolibrary.org/obo/OCCO_35000000,food preparation or serving related occupation holder,http://purl.obolibrary.org/obo/ONS_1000040,"low-carbohydrate, high-protien, high fat diet","low-carbohydrate, high-protien, high fat diet",food preparation or serving related occupation holder,Diet follows food preparation or serving related occupation holder,one_or_both_labels_not_literal,priority_review,,
OO_Q_E0_D21,occo_ons,OccO–ONS,Qwen,without,2-1,http://purl.obolibrary.org/obo/OCCO_35101100,chef or head cook,http://purl.obolibrary.org/obo/FOODON_00001046,animal seafood product,animal seafood product,chef or head cook,An animal seafood product may be something that a chef or head cook cooks or prepares.,expected_subject_before_object,standard_review,,
OO_Q_E0_D21,occo_ons,OccO–ONS,Qwen,without,2-1,http://purl.obolibrary.org/obo/OCCO_35101100,chef or head cook,http://purl.obolibrary.org/obo/FOODON_00001143,fungus food product,fungus food product,chef or head cook,Fungus food product may be a material used by a chef or head cook.,expected_subject_before_object,standard_review,,
OO_Q_E0_D21,occo_ons,OccO–ONS,Qwen,without,2-1,http://purl.obolibrary.org/obo/OCCO_35101100,chef or head cook,http://purl.obolibrary.org/obo/FOODON_00002403,food material,food material,chef or head cook,Food material is handled by a chef or head cook.,expected_subject_before_object,standard_review,,
OO_Q_E0_D21,occo_ons,OccO–ONS,Qwen,without,2-1,http://purl.obolibrary.org/obo/OCCO_35101100,chef or head cook,http://purl.obolibrary.org/obo/ONS_0000082,clinically prescribed diet,clinically prescribed diet,chef or head cook,Clinically prescribed diet is often created by a chef or head cook.,expected_subject_before_object,standard_review,,
OO_Q_E0_D21,occo_ons,OccO–ONS,Qwen,without,2-1,http://purl.obolibrary.org/obo/OCCO_35101100,chef or head cook,http://purl.obolibrary.org/obo/ONS_1000052,halal diet,halal diet,chef or head cook,Halal diet may be recommended by a chef or head cook.,expected_subject_before_object,standard_review,,
OO_Q_E0_D21,occo_ons,OccO–ONS,Qwen,without,2-1,http://purl.obolibrary.org/obo/OCCO_35101100,chef or head cook,http://purl.obolibrary.org/obo/ONS_1000066,rural diet,rural diet,chef or head cook,rural diet affects the work of a chef or head cook,expected_subject_before_object,standard_review,,
OO_Q_E0_D21,occo_ons,OccO–ONS,Qwen,without,2-1,http://purl.obolibrary.org/obo/OCCO_35201000,cook,http://purl.obolibrary.org/obo/FOODON_00002403,food material,food material,cook,Food material is used by a cook.,expected_subject_before_object,standard_review,,
OO_Q_E0_D21,occo_ons,OccO–ONS,Qwen,without,2-1,http://purl.obolibrary.org/obo/OCCO_35201000,cook,http://purl.obolibrary.org/obo/ONS_1000019,diet by food organism,diet by food organism,cook,diet by food organism affects how a cook prepares dishes.,expected_subject_before_object,standard_review,,
OO_Q_E0_D21,occo_ons,OccO–ONS,Qwen,without,2-1,http://purl.obolibrary.org/obo/OCCO_35201000,cook,http://purl.obolibrary.org/obo/ONS_1000028,non-pork diet,non-pork diet,cook,A person on non-pork diet may hire a cook.,expected_subject_before_object,standard_review,,
OO_Q_E0_D21,occo_ons,OccO–ONS,Qwen,without,2-1,http://purl.obolibrary.org/obo/OCCO_35201200,"cook, institution or cafeteria",http://purl.obolibrary.org/obo/ONS_0000082,clinically prescribed diet,clinically prescribed diet,"cook, institution or cafeteria","Clinically prescribed diet is usually provided by cook, institution or cafeteria.",expected_subject_before_object,standard_review,,
OO_Q_E0_D21,occo_ons,OccO–ONS,Qwen,without,2-1,http://purl.obolibrary.org/obo/OCCO_35201400,"cook, restaurant",http://purl.obolibrary.org/obo/FOODON_00001002,food product,food product,"cook, restaurant",Food product is cooked by cook in restaurant.,one_or_both_labels_not_literal,priority_review,,
OO_Q_E0_D21,occo_ons,OccO–ONS,Qwen,without,2-1,http://purl.obolibrary.org/obo/OCCO_35201400,"cook, restaurant",http://purl.obolibrary.org/obo/ONS_1000001,diet,diet,"cook, restaurant","diet affects cook, restaurant",expected_subject_before_object,standard_review,,
OO_Q_E0_D21,occo_ons,OccO–ONS,Qwen,without,2-1,http://purl.obolibrary.org/obo/OCCO_35201400,"cook, restaurant",http://purl.obolibrary.org/obo/ONS_1000007,prescribed diet,prescribed diet,"cook, restaurant","prescribed diet is often determined by a cook, restaurant.",expected_subject_before_object,standard_review,,
OO_Q_E0_D21,occo_ons,OccO–ONS,Qwen,without,2-1,http://purl.obolibrary.org/obo/OCCO_35300000,food or beverage serving worker,http://purl.obolibrary.org/obo/FOODON_00001143,fungus food product,fungus food product,food or beverage serving worker,Fungus food product can be served by food or beverage serving worker.,expected_subject_before_object,standard_review,,
OO_Q_E0_D21,occo_ons,OccO–ONS,Qwen,without,2-1,http://purl.obolibrary.org/obo/OCCO_35300000,food or beverage serving worker,http://purl.obolibrary.org/obo/FOODON_00002403,food material,food material,food or beverage serving worker,,one_or_both_labels_not_literal,priority_review,,
OO_Q_E0_D21,occo_ons,OccO–ONS,Qwen,without,2-1,http://purl.obolibrary.org/obo/OCCO_35300000,food or beverage serving worker,http://purl.obolibrary.org/obo/ONS_1000007,prescribed diet,prescribed diet,food or beverage serving worker,Prescribed diet is served by food or beverage serving worker,expected_subject_before_object,standard_review,,
OO_Q_E0_D21,occo_ons,OccO–ONS,Qwen,without,2-1,http://purl.obolibrary.org/obo/OCCO_35300000,food or beverage serving worker,http://purl.obolibrary.org/obo/ONS_1000040,"low-carbohydrate, high-protien, high fat diet","low-carbohydrate, high-protien, high fat diet",food or beverage serving worker,Concept 2 is often advised by Concept 1,one_or_both_labels_not_literal,priority_review,,
OO_Q_E0_D21,occo_ons,OccO–ONS,Qwen,without,2-1,http://purl.obolibrary.org/obo/OCCO_35301100,bartender,http://purl.obolibrary.org/obo/FOODON_00002403,food material,food material,bartender,Food material is often handled by a bartender.,expected_subject_before_object,standard_review,,
