run_id,ontology_pair,stage1_model,examples,direction,source,source_label,target,target_label,pair_key,raw_parseable,raw_schema_conformant,decision_recoverable,record_recoverable,schema_conformant,state_consistent,decision,relationship,json_object_count,defects,raw_output,analysis_included
OO_L_E1_D12,occo_ons,Llama,with,1-2,http://purl.obolibrary.org/obo/OCCO_35301100,bartender,http://purl.obolibrary.org/obo/FOODON_00001046,animal seafood product,http://purl.obolibrary.org/obo/OCCO_35301100||http://purl.obolibrary.org/obo/FOODON_00001046,True,True,True,True,True,True,no,,1,,"{""related"": ""no"", ""relationship"": """"}",True
OO_L_E1_D12,occo_ons,Llama,with,1-2,http://purl.obolibrary.org/obo/OCCO_35301100,bartender,http://purl.obolibrary.org/obo/ONS_1000007,prescribed diet,http://purl.obolibrary.org/obo/OCCO_35301100||http://purl.obolibrary.org/obo/ONS_1000007,True,True,True,True,True,True,yes,prescribed diet sometimes served by bartender.,1,,"{""related"": ""yes"", ""relationship"": ""prescribed diet sometimes served by bartender.""}",True
OO_L_E1_D12,occo_ons,Llama,with,1-2,http://purl.obolibrary.org/obo/OCCO_35301100,bartender,http://purl.obolibrary.org/obo/ONS_1000026,pescetarian diet,http://purl.obolibrary.org/obo/OCCO_35301100||http://purl.obolibrary.org/obo/ONS_1000026,True,True,True,True,True,True,yes,bartender serves food associated with pescetarian diet.,1,,"{""related"": ""yes"", ""relationship"": ""bartender serves food associated with pescetarian diet.""}",True
OO_L_E1_D12,occo_ons,Llama,with,1-2,http://purl.obolibrary.org/obo/OCCO_35301100,bartender,http://purl.obolibrary.org/obo/ONS_1000028,non-pork diet,http://purl.obolibrary.org/obo/OCCO_35301100||http://purl.obolibrary.org/obo/ONS_1000028,True,True,True,True,True,True,yes,bartender prepares beverage for people using non-pork diet.,1,,"{""related"": ""yes"", ""relationship"": ""bartender prepares beverage for people using non-pork diet.""}",True
OO_L_E1_D12,occo_ons,Llama,with,1-2,http://purl.obolibrary.org/obo/OCCO_35301100,bartender,http://purl.obolibrary.org/obo/ONS_1000040,"low-carbohydrate, high-protien, high fat diet",http://purl.obolibrary.org/obo/OCCO_35301100||http://purl.obolibrary.org/obo/ONS_1000040,True,True,True,True,True,True,yes,"bartender recommends low-carbohydrate, high-protien  high fat diet.",1,,"{""related"": ""yes"", ""relationship"": ""bartender recommends low-carbohydrate, high-protien  high fat diet.""}",True
OO_L_E1_D12,occo_ons,Llama,with,1-2,http://purl.obolibrary.org/obo/OCCO_35303100,waiter or waitress,http://purl.obolibrary.org/obo/FOODON_00001002,food product,http://purl.obolibrary.org/obo/OCCO_35303100||http://purl.obolibrary.org/obo/FOODON_00001002,True,True,True,True,True,True,yes,food product served by waiter or waitress.,1,,"{""related"": ""yes"", ""relationship"": ""food product served by waiter or waitress.""}",True
OO_L_E1_D12,occo_ons,Llama,with,1-2,http://purl.obolibrary.org/obo/OCCO_35303100,waiter or waitress,http://purl.obolibrary.org/obo/FOODON_00001015,plant food product,http://purl.obolibrary.org/obo/OCCO_35303100||http://purl.obolibrary.org/obo/FOODON_00001015,True,True,True,True,True,True,yes,waiter or waitress serves plant food product.,1,,"{""related"": ""yes"", ""relationship"": ""waiter or waitress serves plant food product.""}",True
OO_L_E1_D12,occo_ons,Llama,with,1-2,http://purl.obolibrary.org/obo/OCCO_35303100,waiter or waitress,http://purl.obolibrary.org/obo/FOODON_00001143,fungus food product,http://purl.obolibrary.org/obo/OCCO_35303100||http://purl.obolibrary.org/obo/FOODON_00001143,True,True,True,True,True,True,yes,waiter or waitress serves fungus food product.,1,,"{""related"": ""yes"", ""relationship"": ""waiter or waitress serves fungus food product.""}",True
OO_L_E1_D12,occo_ons,Llama,with,1-2,http://purl.obolibrary.org/obo/OCCO_35303100,waiter or waitress,http://purl.obolibrary.org/obo/FOODON_00002403,food material,http://purl.obolibrary.org/obo/OCCO_35303100||http://purl.obolibrary.org/obo/FOODON_00002403,True,True,True,True,True,True,yes,waiter or waitress handles food material.,1,,"{""related"": ""yes"", ""relationship"": ""waiter or waitress handles food material.""}",True
OO_L_E1_D12,occo_ons,Llama,with,1-2,http://purl.obolibrary.org/obo/OCCO_35303100,waiter or waitress,http://purl.obolibrary.org/obo/ONS_1000001,diet,http://purl.obolibrary.org/obo/OCCO_35303100||http://purl.obolibrary.org/obo/ONS_1000001,True,True,True,True,True,True,yes,waiter or waitress takes diet order.,1,,"{""related"": ""yes"", ""relationship"": ""waiter or waitress takes diet order.""}",True
OO_L_E1_D12,occo_ons,Llama,with,1-2,http://purl.obolibrary.org/obo/OCCO_35303100,waiter or waitress,http://purl.obolibrary.org/obo/ONS_1000007,prescribed diet,http://purl.obolibrary.org/obo/OCCO_35303100||http://purl.obolibrary.org/obo/ONS_1000007,True,True,True,True,True,True,yes,waiter or waitress serves prescribed diet.,1,,"{""related"": ""yes"", ""relationship"": ""waiter or waitress serves prescribed diet.""}",True
OO_L_E1_D12,occo_ons,Llama,with,1-2,http://purl.obolibrary.org/obo/OCCO_35303100,waiter or waitress,http://purl.obolibrary.org/obo/ONS_1000019,diet by food organism,http://purl.obolibrary.org/obo/OCCO_35303100||http://purl.obolibrary.org/obo/ONS_1000019,True,True,True,True,True,True,yes,waiter or waitress interacts with organism on diet by food organism.,1,,"{""related"": ""yes"", ""relationship"": ""waiter or waitress interacts with organism on diet by food organism.""}",True
OO_L_E1_D12,occo_ons,Llama,with,1-2,http://purl.obolibrary.org/obo/OCCO_35303100,waiter or waitress,http://purl.obolibrary.org/obo/ONS_1000026,pescetarian diet,http://purl.obolibrary.org/obo/OCCO_35303100||http://purl.obolibrary.org/obo/ONS_1000026,True,True,True,True,True,True,yes,waiter or waitress may serve pescetarian diet.,1,,"{""related"": ""yes"", ""relationship"": ""waiter or waitress may serve pescetarian diet.""}",True
OO_L_E1_D12,occo_ons,Llama,with,1-2,http://purl.obolibrary.org/obo/OCCO_35303100,waiter or waitress,http://purl.obolibrary.org/obo/ONS_1000036,ketogenic diet,http://purl.obolibrary.org/obo/OCCO_35303100||http://purl.obolibrary.org/obo/ONS_1000036,True,True,True,True,True,True,no,,1,,"{""related"": ""no"", ""relationship"": """"}",True
OO_L_E1_D12,occo_ons,Llama,with,1-2,http://purl.obolibrary.org/obo/OCCO_35303100,waiter or waitress,http://purl.obolibrary.org/obo/ONS_1000052,halal diet,http://purl.obolibrary.org/obo/OCCO_35303100||http://purl.obolibrary.org/obo/ONS_1000052,True,True,True,True,True,True,yes,waiter or waitress serves customer following halal diet.,1,,"{""related"": ""yes"", ""relationship"": ""waiter or waitress serves customer following halal diet.""}",True
OO_L_E1_D12,occo_ons,Llama,with,1-2,http://purl.obolibrary.org/obo/OCCO_35303100,waiter or waitress,http://purl.obolibrary.org/obo/ONS_1000066,rural diet,http://purl.obolibrary.org/obo/OCCO_35303100||http://purl.obolibrary.org/obo/ONS_1000066,True,True,True,True,True,True,no,,1,,"{""related"": ""no"", ""relationship"": """"}",True
OO_L_E1_D21,occo_ons,Llama,with,2-1,http://purl.obolibrary.org/obo/OCCO_35000000,food preparation or serving related occupation holder,http://purl.obolibrary.org/obo/FOODON_00001015,plant food product,http://purl.obolibrary.org/obo/OCCO_35000000||http://purl.obolibrary.org/obo/FOODON_00001015,True,True,True,True,True,True,yes,plant food product is often handled by food preparation or serving related occupation holder.,1,,"{""related"": ""yes"", ""relationship"": ""plant food product is often handled by food preparation or serving related occupation holder.""}",False
OO_L_E1_D21,occo_ons,Llama,with,2-1,http://purl.obolibrary.org/obo/OCCO_35000000,food preparation or serving related occupation holder,http://purl.obolibrary.org/obo/FOODON_00001248,fish food product,http://purl.obolibrary.org/obo/OCCO_35000000||http://purl.obolibrary.org/obo/FOODON_00001248,True,True,True,True,True,True,yes,fish food product is typically handled by the food preparation or serving related occupation holder.,1,,"{""related"": ""yes"", ""relationship"": ""fish food product is typically handled by the food preparation or serving related occupation holder.""}",False
OO_L_E1_D21,occo_ons,Llama,with,2-1,http://purl.obolibrary.org/obo/OCCO_35000000,food preparation or serving related occupation holder,http://purl.obolibrary.org/obo/FOODON_00002403,food material,http://purl.obolibrary.org/obo/OCCO_35000000||http://purl.obolibrary.org/obo/FOODON_00002403,True,True,True,True,True,True,yes,food material is handled by the food preparation or serving related occupation holder.,1,,"{""related"": ""yes"", ""relationship"": ""food material is handled by the food preparation or serving related occupation holder.""}",False
OO_L_E1_D21,occo_ons,Llama,with,2-1,http://purl.obolibrary.org/obo/OCCO_35000000,food preparation or serving related occupation holder,http://purl.obolibrary.org/obo/FOODON_00003194,vegetarian food material,http://purl.obolibrary.org/obo/OCCO_35000000||http://purl.obolibrary.org/obo/FOODON_00003194,True,True,True,True,True,True,yes,vegetarian food material is handled by the food preparation or serving related occupation holder.,1,,"{""related"": ""yes"", ""relationship"": ""vegetarian food material is handled by the food preparation or serving related occupation holder.""}",False
OO_L_E1_D21,occo_ons,Llama,with,2-1,http://purl.obolibrary.org/obo/OCCO_35000000,food preparation or serving related occupation holder,http://purl.obolibrary.org/obo/FOODON_03420116,organism material,http://purl.obolibrary.org/obo/OCCO_35000000||http://purl.obolibrary.org/obo/FOODON_03420116,True,True,True,True,True,True,yes,organism material is handled by a food preparation or serving related occupation holder.,1,,"{""related"": ""yes"", ""relationship"": ""organism material is handled by a food preparation or serving related occupation holder.""}",False
OO_L_E1_D21,occo_ons,Llama,with,2-1,http://purl.obolibrary.org/obo/OCCO_35000000,food preparation or serving related occupation holder,http://purl.obolibrary.org/obo/ONS_1000005,diet by nutritional composition,http://purl.obolibrary.org/obo/OCCO_35000000||http://purl.obolibrary.org/obo/ONS_1000005,True,True,True,True,True,True,no,,1,,"{""related"": ""no"", ""relationship"": """"}",False
OO_L_E1_D21,occo_ons,Llama,with,2-1,http://purl.obolibrary.org/obo/OCCO_35000000,food preparation or serving related occupation holder,http://purl.obolibrary.org/obo/ONS_1000007,prescribed diet,http://purl.obolibrary.org/obo/OCCO_35000000||http://purl.obolibrary.org/obo/ONS_1000007,True,True,True,True,True,True,yes,prescribed diet are managed by food preparation or serving related occupation holder.,1,,"{""related"": ""yes"", ""relationship"": ""prescribed diet are managed by food preparation or serving related occupation holder.""}",False
OO_L_E1_D21,occo_ons,Llama,with,2-1,http://purl.obolibrary.org/obo/OCCO_35000000,food preparation or serving related occupation holder,http://purl.obolibrary.org/obo/ONS_1000040,"low-carbohydrate, high-protien, high fat diet",http://purl.obolibrary.org/obo/OCCO_35000000||http://purl.obolibrary.org/obo/ONS_1000040,True,True,True,True,True,True,yes,"food preparation or serving related occupation holder is likely to recommend a low-carbohydrate, high-protien, high fat diet.",1,,"{""related"": ""yes"", ""relationship"": ""food preparation or serving related occupation holder is likely to recommend a low-carbohydrate, high-protien, high fat diet.""}",False
OO_L_E1_D21,occo_ons,Llama,with,2-1,http://purl.obolibrary.org/obo/OCCO_35000000,food preparation or serving related occupation holder,http://purl.obolibrary.org/obo/ONS_1000066,rural diet,http://purl.obolibrary.org/obo/OCCO_35000000||http://purl.obolibrary.org/obo/ONS_1000066,True,True,True,True,True,True,no,,1,,"{""related"": ""no"", ""relationship"": """"}",False
OO_L_E1_D21,occo_ons,Llama,with,2-1,http://purl.obolibrary.org/obo/OCCO_35101100,chef or head cook,http://purl.obolibrary.org/obo/FOODON_00001046,animal seafood product,http://purl.obolibrary.org/obo/OCCO_35101100||http://purl.obolibrary.org/obo/FOODON_00001046,True,True,True,True,True,True,no,,1,,"{""related"": ""no"", ""relationship"": """"}",False
OO_L_E1_D21,occo_ons,Llama,with,2-1,http://purl.obolibrary.org/obo/OCCO_35101100,chef or head cook,http://purl.obolibrary.org/obo/FOODON_00001143,fungus food product,http://purl.obolibrary.org/obo/OCCO_35101100||http://purl.obolibrary.org/obo/FOODON_00001143,True,True,True,True,True,True,yes,chef or head cook use fungus food product.,1,,"{""related"": ""yes"", ""relationship"": ""chef or head cook use fungus food product.""}",False
OO_L_E1_D21,occo_ons,Llama,with,2-1,http://purl.obolibrary.org/obo/OCCO_35101100,chef or head cook,http://purl.obolibrary.org/obo/FOODON_00002403,food material,http://purl.obolibrary.org/obo/OCCO_35101100||http://purl.obolibrary.org/obo/FOODON_00002403,True,True,True,True,True,True,yes,food material is prepared by the chef or head cook.,1,,"{""related"": ""yes"", ""relationship"": ""food material is prepared by the chef or head cook.""}",False
OO_L_E1_D21,occo_ons,Llama,with,2-1,http://purl.obolibrary.org/obo/OCCO_35101100,chef or head cook,http://purl.obolibrary.org/obo/ONS_0000082,clinically prescribed diet,http://purl.obolibrary.org/obo/OCCO_35101100||http://purl.obolibrary.org/obo/ONS_0000082,True,True,True,True,True,True,yes,clinically prescribed diet are prepared by the chef or head cook.,1,,"{""related"": ""yes"", ""relationship"": ""clinically prescribed diet are prepared by the chef or head cook.""}",False
OO_L_E1_D21,occo_ons,Llama,with,2-1,http://purl.obolibrary.org/obo/OCCO_35101100,chef or head cook,http://purl.obolibrary.org/obo/ONS_1000052,halal diet,http://purl.obolibrary.org/obo/OCCO_35101100||http://purl.obolibrary.org/obo/ONS_1000052,True,True,True,True,True,True,yes,chef or head cook recommends a halal diet.,1,,"{""related"": ""yes"", ""relationship"": ""chef or head cook recommends a halal diet.""}",False
OO_L_E1_D21,occo_ons,Llama,with,2-1,http://purl.obolibrary.org/obo/OCCO_35101100,chef or head cook,http://purl.obolibrary.org/obo/ONS_1000066,rural diet,http://purl.obolibrary.org/obo/OCCO_35101100||http://purl.obolibrary.org/obo/ONS_1000066,True,True,True,True,True,True,yes,Chef or head cook modifies rural diet.,1,,"{""related"": ""yes"", ""relationship"": ""Chef or head cook modifies rural diet.""}",False
OO_L_E1_D21,occo_ons,Llama,with,2-1,http://purl.obolibrary.org/obo/OCCO_35201000,cook,http://purl.obolibrary.org/obo/FOODON_00001046,animal seafood product,http://purl.obolibrary.org/obo/OCCO_35201000||http://purl.obolibrary.org/obo/FOODON_00001046,True,True,True,True,True,True,no,,1,,"{""related"": ""no"", ""relationship"": """"}",False
OO_L_E1_D21,occo_ons,Llama,with,2-1,http://purl.obolibrary.org/obo/OCCO_35201000,cook,http://purl.obolibrary.org/obo/FOODON_00002403,food material,http://purl.obolibrary.org/obo/OCCO_35201000||http://purl.obolibrary.org/obo/FOODON_00002403,True,True,True,True,True,True,yes,food material is prepared by the cook.,1,,"{""related"": ""yes"", ""relationship"": ""food material is prepared by the cook.""}",False
OO_L_E1_D21,occo_ons,Llama,with,2-1,http://purl.obolibrary.org/obo/OCCO_35201000,cook,http://purl.obolibrary.org/obo/ONS_1000019,diet by food organism,http://purl.obolibrary.org/obo/OCCO_35201000||http://purl.obolibrary.org/obo/ONS_1000019,True,True,True,True,True,True,yes,a cook prepares diet by food organism.,1,,"{""related"": ""yes"", ""relationship"": ""a cook prepares diet by food organism.""}",False
OO_L_E1_D21,occo_ons,Llama,with,2-1,http://purl.obolibrary.org/obo/OCCO_35201000,cook,http://purl.obolibrary.org/obo/ONS_1000028,non-pork diet,http://purl.obolibrary.org/obo/OCCO_35201000||http://purl.obolibrary.org/obo/ONS_1000028,True,True,True,True,True,True,yes,cook may prepare food for those following a non-pork diet.,1,,"{""related"": ""yes"", ""relationship"": ""cook may prepare food for those following a non-pork diet.""}",False
OO_L_E1_D21,occo_ons,Llama,with,2-1,http://purl.obolibrary.org/obo/OCCO_35201000,cook,http://purl.obolibrary.org/obo/ONS_1000066,rural diet,http://purl.obolibrary.org/obo/OCCO_35201000||http://purl.obolibrary.org/obo/ONS_1000066,True,True,True,True,True,True,no,,1,,"{""related"": ""no"", ""relationship"": """"}",False
OO_L_E1_D21,occo_ons,Llama,with,2-1,http://purl.obolibrary.org/obo/OCCO_35201200,"cook, institution or cafeteria",http://purl.obolibrary.org/obo/ONS_0000082,clinically prescribed diet,http://purl.obolibrary.org/obo/OCCO_35201200||http://purl.obolibrary.org/obo/ONS_0000082,True,True,True,True,True,True,yes,clinically prescribed diet are apply at cook institution or cafeteria.,1,,"{""related"": ""yes"", ""relationship"": ""clinically prescribed diet are apply at cook institution or cafeteria.""}",False
OO_L_E1_D21,occo_ons,Llama,with,2-1,http://purl.obolibrary.org/obo/OCCO_35201400,"cook, restaurant",http://purl.obolibrary.org/obo/FOODON_00001002,food product,http://purl.obolibrary.org/obo/OCCO_35201400||http://purl.obolibrary.org/obo/FOODON_00001002,True,True,True,True,True,True,yes,"cook, restaurant prepares food product.",1,,"{""related"": ""yes"", ""relationship"": ""cook, restaurant prepares food product.""}",False
OO_L_E1_D21,occo_ons,Llama,with,2-1,http://purl.obolibrary.org/obo/OCCO_35201400,"cook, restaurant",http://purl.obolibrary.org/obo/ONS_1000001,diet,http://purl.obolibrary.org/obo/OCCO_35201400||http://purl.obolibrary.org/obo/ONS_1000001,True,True,True,True,True,True,yes,"a cook, restaurant follows a diet.",1,,"{""related"": ""yes"", ""relationship"": ""a cook, restaurant follows a diet.""}",False
OO_L_E1_D21,occo_ons,Llama,with,2-1,http://purl.obolibrary.org/obo/OCCO_35201400,"cook, restaurant",http://purl.obolibrary.org/obo/ONS_1000007,prescribed diet,http://purl.obolibrary.org/obo/OCCO_35201400||http://purl.obolibrary.org/obo/ONS_1000007,True,True,True,True,True,True,yes,a cook restaurant often serves a prescribed diet.,1,,"{""related"": ""yes"", ""relationship"": ""a cook restaurant often serves a prescribed diet.""}",False
OO_L_E1_D21,occo_ons,Llama,with,2-1,http://purl.obolibrary.org/obo/OCCO_35300000,food or beverage serving worker,http://purl.obolibrary.org/obo/FOODON_00001143,fungus food product,http://purl.obolibrary.org/obo/OCCO_35300000||http://purl.obolibrary.org/obo/FOODON_00001143,True,True,True,True,True,True,yes,fungus food product is served by food or beverage serving worker.,1,,"{""related"": ""yes"", ""relationship"": ""fungus food product is served by food or beverage serving worker.""}",False
OO_L_E1_D21,occo_ons,Llama,with,2-1,http://purl.obolibrary.org/obo/OCCO_35300000,food or beverage serving worker,http://purl.obolibrary.org/obo/FOODON_00002403,food material,http://purl.obolibrary.org/obo/OCCO_35300000||http://purl.obolibrary.org/obo/FOODON_00002403,True,True,True,True,True,True,yes,food material is handled by food or beverage serving worker.,1,,"{""related"": ""yes"", ""relationship"": ""food material is handled by food or beverage serving worker.""}",False
OO_L_E1_D21,occo_ons,Llama,with,2-1,http://purl.obolibrary.org/obo/OCCO_35300000,food or beverage serving worker,http://purl.obolibrary.org/obo/FOODON_00004242,animal food product,http://purl.obolibrary.org/obo/OCCO_35300000||http://purl.obolibrary.org/obo/FOODON_00004242,True,True,True,True,True,True,yes,animal food product is often served by food or beverage serving worker.,1,,"{""related"": ""yes"", ""relationship"": ""animal food product is often served by food or beverage serving worker.""}",False
OO_L_E1_D21,occo_ons,Llama,with,2-1,http://purl.obolibrary.org/obo/OCCO_35300000,food or beverage serving worker,http://purl.obolibrary.org/obo/ONS_1000007,prescribed diet,http://purl.obolibrary.org/obo/OCCO_35300000||http://purl.obolibrary.org/obo/ONS_1000007,True,True,True,True,True,True,yes,food or beverage serving worker provides prescribed diet.,1,,"{""related"": ""yes"", ""relationship"": ""food or beverage serving worker provides prescribed diet.""}",False
OO_L_E1_D21,occo_ons,Llama,with,2-1,http://purl.obolibrary.org/obo/OCCO_35300000,food or beverage serving worker,http://purl.obolibrary.org/obo/ONS_1000040,"low-carbohydrate, high-protien, high fat diet",http://purl.obolibrary.org/obo/OCCO_35300000||http://purl.obolibrary.org/obo/ONS_1000040,True,True,True,True,True,True,yes,"food or beverage serving worker prepares low-carbohydrate, high-protien, high fat diet.",1,,"{""related"": ""yes"", ""relationship"": ""food or beverage serving worker prepares low-carbohydrate, high-protien, high fat diet.""}",False
OO_L_E1_D21,occo_ons,Llama,with,2-1,http://purl.obolibrary.org/obo/OCCO_35301100,bartender,http://purl.obolibrary.org/obo/FOODON_00002403,food material,http://purl.obolibrary.org/obo/OCCO_35301100||http://purl.obolibrary.org/obo/FOODON_00002403,True,True,True,True,True,True,yes,bartender handles food material.,1,,"{""related"": ""yes"", ""relationship"": ""bartender handles food material.""}",False
OO_L_E1_D21,occo_ons,Llama,with,2-1,http://purl.obolibrary.org/obo/OCCO_35301100,bartender,http://purl.obolibrary.org/obo/FOODON_00003194,vegetarian food material,http://purl.obolibrary.org/obo/OCCO_35301100||http://purl.obolibrary.org/obo/FOODON_00003194,True,True,True,True,True,True,yes,vegetarian food material can be served by a bartender.,1,,"{""related"": ""yes"", ""relationship"": ""vegetarian food material can be served by a bartender.""}",False
OO_L_E1_D21,occo_ons,Llama,with,2-1,http://purl.obolibrary.org/obo/OCCO_35301100,bartender,http://purl.obolibrary.org/obo/FOODON_03420116,organism material,http://purl.obolibrary.org/obo/OCCO_35301100||http://purl.obolibrary.org/obo/FOODON_03420116,False,False,True,True,True,True,no,,2,code_fence | extra_text | repeated_json,"{""related"": ""no"", ""relationship"": """"} ```json
{""related"": ""no"", ""relationship"": """"}```",False
OO_L_E1_D21,occo_ons,Llama,with,2-1,http://purl.obolibrary.org/obo/OCCO_35303100,waiter or waitress,http://purl.obolibrary.org/obo/FOODON_00001002,food product,http://purl.obolibrary.org/obo/OCCO_35303100||http://purl.obolibrary.org/obo/FOODON_00001002,True,True,True,True,True,True,yes,waiter or waitress serves food product.,1,,"{""related"": ""yes"", ""relationship"": ""waiter or waitress serves food product.""}",False
OO_L_E1_D21,occo_ons,Llama,with,2-1,http://purl.obolibrary.org/obo/OCCO_35303100,waiter or waitress,http://purl.obolibrary.org/obo/FOODON_00001184,algae material,http://purl.obolibrary.org/obo/OCCO_35303100||http://purl.obolibrary.org/obo/FOODON_00001184,True,True,True,True,True,True,no,,1,,"{""related"": ""no"", ""relationship"": """"}",False
OO_Q_E0_D12,occo_ons,Qwen,without,1-2,http://purl.obolibrary.org/obo/OCCO_35000000,food preparation or serving related occupation holder,http://purl.obolibrary.org/obo/FOODON_00001015,plant food product,http://purl.obolibrary.org/obo/OCCO_35000000||http://purl.obolibrary.org/obo/FOODON_00001015,False,False,True,True,True,True,yes,holds occupations related to preparing or serving plant food products,3,code_fence | extra_text | repeated_json,"{""related"": ""yes"", ""relationship"": ""holds occupations related to preparing or serving plant food products""}```json
{""related"": ""yes"", ""relationship"": ""holds occupations related to preparing or serving plant food products""}
``````json
{""related"": ""yes"", ""relationship"": ""holds occupations related to preparing or serving plant food products""}
```
{""related"": ""yes"", ""relationship",True
OO_Q_E0_D12,occo_ons,Qwen,without,1-2,http://purl.obolibrary.org/obo/OCCO_35000000,food preparation or serving related occupation holder,http://purl.obolibrary.org/obo/FOODON_00001248,fish food product,http://purl.obolibrary.org/obo/OCCO_35000000||http://purl.obolibrary.org/obo/FOODON_00001248,True,True,True,True,True,True,yes,The occupation holder prepares the fish food product.,1,,"{""related"": ""yes"", ""relationship"": ""The occupation holder prepares the fish food product.""}",True
OO_Q_E0_D12,occo_ons,Qwen,without,1-2,http://purl.obolibrary.org/obo/OCCO_35000000,food preparation or serving related occupation holder,http://purl.obolibrary.org/obo/FOODON_00002403,food material,http://purl.obolibrary.org/obo/OCCO_35000000||http://purl.obolibrary.org/obo/FOODON_00002403,True,True,True,True,True,True,yes,Prepares or serves food materials.,1,,"{""related"": ""yes"", ""relationship"": ""Prepares or serves food materials.""}",True
OO_Q_E0_D12,occo_ons,Qwen,without,1-2,http://purl.obolibrary.org/obo/OCCO_35000000,food preparation or serving related occupation holder,http://purl.obolibrary.org/obo/FOODON_00003194,vegetarian food material,http://purl.obolibrary.org/obo/OCCO_35000000||http://purl.obolibrary.org/obo/FOODON_00003194,False,False,True,True,True,True,yes,Concept 1 prepares or serves Concept 2,1,code_fence | extra_text,"{""related"": ""yes"", ""relationship"": ""Concept 1 prepares or serves Concept 2""} ```",True
OO_Q_E0_D12,occo_ons,Qwen,without,1-2,http://purl.obolibrary.org/obo/OCCO_35000000,food preparation or serving related occupation holder,http://purl.obolibrary.org/obo/FOODON_03420116,organism material,http://purl.obolibrary.org/obo/OCCO_35000000||http://purl.obolibrary.org/obo/FOODON_03420116,True,True,True,True,True,True,yes,A food preparation or serving related occupation holder may handle organism material.,1,,"{""related"": ""yes"", ""relationship"": ""A food preparation or serving related occupation holder may handle organism material.""}",True
OO_Q_E0_D12,occo_ons,Qwen,without,1-2,http://purl.obolibrary.org/obo/OCCO_35000000,food preparation or serving related occupation holder,http://purl.obolibrary.org/obo/ONS_1000005,diet by nutritional composition,http://purl.obolibrary.org/obo/OCCO_35000000||http://purl.obolibrary.org/obo/ONS_1000005,True,True,True,True,True,True,yes,Concept 1 prepares Concept 2.,1,,"{""related"": ""yes"", ""relationship"": ""Concept 1 prepares Concept 2.""}",True
OO_Q_E0_D12,occo_ons,Qwen,without,1-2,http://purl.obolibrary.org/obo/OCCO_35000000,food preparation or serving related occupation holder,http://purl.obolibrary.org/obo/ONS_1000007,prescribed diet,http://purl.obolibrary.org/obo/OCCO_35000000||http://purl.obolibrary.org/obo/ONS_1000007,True,True,True,True,True,True,yes,A food preparation or serving related occupation holder follows a prescribed diet.,1,,"{""related"": ""yes"", ""relationship"": ""A food preparation or serving related occupation holder follows a prescribed diet.""}",True
OO_Q_E0_D12,occo_ons,Qwen,without,1-2,http://purl.obolibrary.org/obo/OCCO_35000000,food preparation or serving related occupation holder,http://purl.obolibrary.org/obo/ONS_1000040,"low-carbohydrate, high-protien, high fat diet",http://purl.obolibrary.org/obo/OCCO_35000000||http://purl.obolibrary.org/obo/ONS_1000040,True,True,True,True,True,True,yes,"A food preparation or serving related occupation holder may follow a low-carbohydrate, high-protien, high fat diet.",1,,"{""related"": ""yes"", ""relationship"": ""A food preparation or serving related occupation holder may follow a low-carbohydrate, high-protien, high fat diet.""}",True
OO_Q_E0_D12,occo_ons,Qwen,without,1-2,http://purl.obolibrary.org/obo/OCCO_35000000,food preparation or serving related occupation holder,http://purl.obolibrary.org/obo/ONS_1000066,rural diet,http://purl.obolibrary.org/obo/OCCO_35000000||http://purl.obolibrary.org/obo/ONS_1000066,True,True,True,True,True,True,no,,1,,"{""related"": ""no"", ""relationship"": """"}",True
OO_Q_E0_D12,occo_ons,Qwen,without,1-2,http://purl.obolibrary.org/obo/OCCO_35101100,chef or head cook,http://purl.obolibrary.org/obo/FOODON_00001046,animal seafood product,http://purl.obolibrary.org/obo/OCCO_35101100||http://purl.obolibrary.org/obo/FOODON_00001046,True,True,True,True,True,True,yes,Chef or head cook prepares animal seafood product.,1,,"{""related"": ""yes"", ""relationship"": ""Chef or head cook prepares animal seafood product.""}",True
OO_Q_E0_D12,occo_ons,Qwen,without,1-2,http://purl.obolibrary.org/obo/OCCO_35101100,chef or head cook,http://purl.obolibrary.org/obo/FOODON_00001143,fungus food product,http://purl.obolibrary.org/obo/OCCO_35101100||http://purl.obolibrary.org/obo/FOODON_00001143,True,True,True,True,True,True,yes,A chef or head cook works with fungus food product.,1,,"{""related"": ""yes"", ""relationship"": ""A chef or head cook works with fungus food product.""}",True
OO_Q_E0_D12,occo_ons,Qwen,without,1-2,http://purl.obolibrary.org/obo/OCCO_35101100,chef or head cook,http://purl.obolibrary.org/obo/FOODON_00002403,food material,http://purl.obolibrary.org/obo/OCCO_35101100||http://purl.obolibrary.org/obo/FOODON_00002403,True,True,True,True,True,True,yes,Chef or head cook works with food material.,1,,"{""related"": ""yes"", ""relationship"": ""Chef or head cook works with food material.""}",True
OO_Q_E0_D12,occo_ons,Qwen,without,1-2,http://purl.obolibrary.org/obo/OCCO_35101100,chef or head cook,http://purl.obolibrary.org/obo/ONS_0000082,clinically prescribed diet,http://purl.obolibrary.org/obo/OCCO_35101100||http://purl.obolibrary.org/obo/ONS_0000082,True,True,True,True,True,True,yes,A chef or head cook often prepares or supervises food for someone on a clinically prescribed diet.,1,,"{""related"": ""yes"", ""relationship"": ""A chef or head cook often prepares or supervises food for someone on a clinically prescribed diet.""}",True
